ticket_price,travel_time,day_type,is_holiday,dep_hour,mode_enc,route_enc,pay_enc,class_enc,demand,mode,route_type,payment,travel_class
5308,74,0,0,10,1,0,1,1,188,Train,Fastest,UPI,Business
6511,419,0,1,16,0,0,0,2,180,Bus,Fastest,Cash,First Class
3284,373,1,0,14,0,0,2,2,178,Bus,Fastest,Card,First Class
9064,355,0,0,21,0,1,2,2,65,Bus,Easiest,Card,First Class
386,663,0,1,11,0,0,0,2,221,Bus,Fastest,Cash,First Class
9319,89,1,0,7,2,0,2,2,199,Airline,Fastest,Card,First Class
1311,50,1,1,9,2,1,1,2,365,Airline,Easiest,UPI,First Class
4196,383,1,1,4,1,1,0,0,258,Train,Easiest,Cash,Economy
4799,682,0,1,8,0,1,2,0,239,Bus,Easiest,Card,Economy
797,500,1,0,12,0,1,0,1,215,Bus,Easiest,Cash,Business
6999,457,1,1,14,1,1,1,1,217,Train,Easiest,UPI,Business
8782,240,0,0,22,0,0,2,2,92,Bus,Fastest,Card,First Class
6054,504,1,1,20,1,0,1,0,310,Train,Fastest,UPI,Economy
7510,337,1,0,6,0,1,2,0,165,Bus,Easiest,Card,Economy
6396,559,1,0,14,0,0,1,2,117,Bus,Fastest,UPI,First Class
9330,189,1,0,4,1,1,1,0,110,Train,Easiest,UPI,Economy
2239,528,1,0,21,0,0,0,0,254,Bus,Fastest,Cash,Economy
964,369,0,1,11,0,0,0,1,257,Bus,Fastest,Cash,Business
1181,401,1,1,15,1,0,1,1,337,Train,Fastest,UPI,Business
2590,197,1,0,17,2,1,0,2,276,Airline,Easiest,Cash,First Class
9149,673,1,1,22,0,0,2,0,192,Bus,Fastest,Card,Economy
745,168,1,1,12,1,0,0,2,315,Train,Fastest,Cash,First Class
6037,481,0,1,0,1,1,1,0,178,Train,Easiest,UPI,Economy
2310,669,1,1,4,0,0,2,1,201,Bus,Fastest,Card,Business
4889,115,1,1,0,2,1,0,1,217,Airline,Easiest,Cash,Business
4691,562,0,1,10,0,0,2,0,208,Bus,Fastest,Card,Economy
5123,299,1,1,10,0,1,2,2,218,Bus,Easiest,Card,First Class
9132,62,0,0,23,2,0,1,1,114,Airline,Fastest,UPI,Business
3370,511,1,1,1,2,1,2,1,185,Airline,Easiest,Card,Business
7055,446,1,0,11,2,1,2,0,189,Airline,Easiest,Card,Economy
8108,318,1,0,14,2,0,2,1,164,Airline,Fastest,Card,Business
476,161,0,0,2,0,1,0,0,150,Bus,Easiest,Cash,Economy
9470,272,0,0,0,2,0,2,1,52,Airline,Fastest,Card,Business
2659,626,1,1,21,0,0,0,2,213,Bus,Fastest,Cash,First Class
2372,234,0,0,2,2,0,0,1,135,Airline,Fastest,Cash,Business
919,111,1,1,20,2,0,1,0,411,Airline,Fastest,UPI,Economy
8215,649,0,1,9,2,0,1,0,216,Airline,Fastest,UPI,Economy
3339,299,0,0,22,0,0,0,0,183,Bus,Fastest,Cash,Economy
5365,263,0,1,20,2,1,2,1,256,Airline,Easiest,Card,Business
7088,286,1,0,16,0,1,1,0,175,Bus,Easiest,UPI,Economy
1159,93,0,1,11,2,0,2,1,314,Airline,Fastest,Card,Business
7406,42,0,1,18,1,0,2,1,300,Train,Fastest,Card,Business
5327,491,1,1,11,1,1,1,1,217,Train,Easiest,UPI,Business
3837,631,0,0,22,1,1,1,1,136,Train,Easiest,UPI,Business
5414,442,1,1,14,0,0,2,1,228,Bus,Fastest,Card,Business
2384,354,1,0,12,1,0,1,2,221,Train,Fastest,UPI,First Class
2930,184,0,0,3,0,1,1,0,151,Bus,Easiest,UPI,Economy
8248,431,0,1,17,1,0,0,1,244,Train,Fastest,Cash,Business
8277,473,1,0,15,2,0,1,0,168,Airline,Fastest,UPI,Economy
7910,652,1,0,7,2,1,0,1,161,Airline,Easiest,Cash,Business
8136,43,1,0,10,2,1,2,2,131,Airline,Easiest,Card,First Class
2220,572,1,1,23,1,0,1,2,276,Train,Fastest,UPI,First Class
7858,94,0,1,11,1,0,0,1,188,Train,Fastest,Cash,Business
5220,679,1,1,17,1,1,2,0,281,Train,Easiest,Card,Economy
2182,359,0,0,7,1,1,0,1,229,Train,Easiest,Cash,Business
2530,668,1,0,16,1,1,2,2,177,Train,Easiest,Card,First Class
4458,98,1,1,6,1,0,1,0,314,Train,Fastest,UPI,Economy
150,365,1,1,17,0,1,1,1,377,Bus,Easiest,UPI,Business
5247,649,0,0,19,2,0,1,2,196,Airline,Fastest,UPI,First Class
8677,546,1,0,12,1,0,1,1,145,Train,Fastest,UPI,Business
3446,177,1,0,0,2,1,0,1,116,Airline,Easiest,Cash,Business
2518,487,1,0,19,1,1,0,1,279,Train,Easiest,Cash,Business
7570,312,0,1,9,0,0,1,0,284,Bus,Fastest,UPI,Economy
9153,518,1,0,10,2,1,2,0,151,Airline,Easiest,Card,Economy
7214,691,1,1,5,1,0,2,1,191,Train,Fastest,Card,Business
745,553,0,0,15,0,0,0,0,224,Bus,Fastest,Cash,Economy
1775,565,0,0,2,1,1,1,0,129,Train,Easiest,UPI,Economy
8168,440,0,1,20,1,0,2,0,280,Train,Fastest,Card,Economy
3495,489,0,0,8,0,0,0,2,175,Bus,Fastest,Cash,First Class
3794,520,0,0,7,0,0,0,2,166,Bus,Fastest,Cash,First Class
5334,360,1,1,0,2,1,1,0,204,Airline,Easiest,UPI,Economy
9111,99,0,0,18,0,0,0,2,119,Bus,Fastest,Cash,First Class
8152,37,1,0,18,1,0,1,0,276,Train,Fastest,UPI,Economy
4710,302,1,1,5,0,1,1,0,279,Bus,Easiest,UPI,Economy
5458,296,1,0,20,1,1,0,1,226,Train,Easiest,Cash,Business
8485,445,0,0,3,0,1,0,2,5,Bus,Easiest,Cash,First Class
3468,234,1,0,18,1,1,1,0,308,Train,Easiest,UPI,Economy
4234,252,0,1,0,0,0,1,0,195,Bus,Fastest,UPI,Economy
8285,427,1,1,12,2,0,1,1,187,Airline,Fastest,UPI,Business
4171,109,0,0,0,2,0,0,1,112,Airline,Fastest,Cash,Business
100,340,1,1,23,2,0,0,0,322,Airline,Fastest,Cash,Economy
7033,411,0,1,13,2,0,1,0,225,Airline,Fastest,UPI,Economy
2067,339,0,1,14,0,0,2,2,262,Bus,Fastest,Card,First Class
7907,208,0,0,2,2,0,1,2,40,Airline,Fastest,UPI,First Class
9233,309,1,0,22,2,1,0,2,90,Airline,Easiest,Cash,First Class
6613,416,0,0,15,1,1,1,0,139,Train,Easiest,UPI,Economy
317,620,0,0,8,2,1,2,1,233,Airline,Easiest,Card,Business
4555,222,0,1,0,2,0,2,1,191,Airline,Fastest,Card,Business
9257,530,0,0,9,1,0,2,1,116,Train,Fastest,Card,Business
2785,412,1,0,10,2,1,1,0,234,Airline,Easiest,UPI,Economy
6682,411,1,1,9,0,1,2,2,210,Bus,Easiest,Card,First Class
1516,646,1,0,10,1,1,1,2,223,Train,Easiest,UPI,First Class
2791,73,1,0,19,1,0,2,0,374,Train,Fastest,Card,Economy
6593,113,1,0,16,2,0,2,0,200,Airline,Fastest,Card,Economy
166,290,0,0,21,2,1,1,0,220,Airline,Easiest,UPI,Economy
6216,591,1,1,7,2,1,2,1,290,Airline,Easiest,Card,Business
1843,261,1,0,22,0,0,2,0,214,Bus,Fastest,Card,Economy
5122,277,1,1,6,2,0,0,0,276,Airline,Fastest,Cash,Economy
365,61,1,0,6,0,0,0,1,252,Bus,Fastest,Cash,Business
5957,442,0,1,10,1,1,0,1,194,Train,Easiest,Cash,Business
7120,664,1,0,21,1,0,1,1,134,Train,Fastest,UPI,Business
7859,422,0,1,22,2,1,2,1,168,Airline,Easiest,Card,Business
547,419,0,1,2,1,1,2,0,276,Train,Easiest,Card,Economy
1640,495,1,1,7,2,1,0,1,340,Airline,Easiest,Cash,Business
5175,595,1,0,19,1,0,0,2,238,Train,Fastest,Cash,First Class
562,548,1,0,16,0,1,1,2,226,Bus,Easiest,UPI,First Class
9357,427,0,1,18,0,1,0,1,187,Bus,Easiest,Cash,Business
4856,645,1,1,3,2,0,0,0,206,Airline,Fastest,Cash,Economy
7999,527,0,0,12,2,0,1,0,108,Airline,Fastest,UPI,Economy
8183,264,1,0,3,0,0,0,2,78,Bus,Fastest,Cash,First Class
9320,54,1,1,11,2,1,0,2,159,Airline,Easiest,Cash,First Class
9004,138,1,1,1,1,1,2,2,151,Train,Easiest,Card,First Class
7018,98,0,0,8,2,1,1,1,173,Airline,Easiest,UPI,Business
2353,153,0,0,2,2,0,2,0,170,Airline,Fastest,Card,Economy
7408,589,1,1,15,0,0,2,1,195,Bus,Fastest,Card,Business
3416,180,1,0,23,2,1,0,1,208,Airline,Easiest,Cash,Business
1082,552,0,0,16,2,1,2,2,190,Airline,Easiest,Card,First Class
2345,357,0,1,6,0,1,1,1,242,Bus,Easiest,UPI,Business
3608,131,0,1,17,2,0,0,2,306,Airline,Fastest,Cash,First Class
1214,519,0,0,7,2,1,2,1,241,Airline,Easiest,Card,Business
3792,298,1,0,13,0,1,1,0,231,Bus,Easiest,UPI,Economy
6222,430,1,0,23,0,1,2,2,155,Bus,Easiest,Card,First Class
6760,691,0,0,19,2,1,1,0,169,Airline,Easiest,UPI,Economy
1186,605,0,0,20,0,1,1,1,230,Bus,Easiest,UPI,Business
4701,505,1,1,17,2,1,1,1,285,Airline,Easiest,UPI,Business
9278,649,0,1,10,0,1,1,2,98,Bus,Easiest,UPI,First Class
8570,661,0,1,20,1,1,1,2,177,Train,Easiest,UPI,First Class
5411,275,0,1,9,0,1,2,2,237,Bus,Easiest,Card,First Class
6842,315,1,1,21,2,0,2,0,262,Airline,Fastest,Card,Economy
3212,400,1,0,14,2,0,0,2,152,Airline,Fastest,Cash,First Class
4875,683,0,0,19,2,1,0,2,153,Airline,Easiest,Cash,First Class
6516,525,1,1,17,1,0,1,2,265,Train,Fastest,UPI,First Class
1280,288,0,1,17,1,0,0,0,374,Train,Fastest,Cash,Economy
8210,495,1,1,6,1,0,1,2,182,Train,Fastest,UPI,First Class
8120,639,0,1,13,1,1,0,0,176,Train,Easiest,Cash,Economy
992,72,0,1,3,2,1,0,0,270,Airline,Easiest,Cash,Economy
7034,239,0,0,0,0,1,2,2,40,Bus,Easiest,Card,First Class
3876,255,1,1,7,0,0,2,2,327,Bus,Fastest,Card,First Class
5289,255,0,1,6,2,0,0,0,212,Airline,Fastest,Cash,Economy
4519,527,0,0,7,1,0,0,1,185,Train,Fastest,Cash,Business
2813,207,0,1,3,0,0,2,1,167,Bus,Fastest,Card,Business
6435,486,0,0,3,0,1,2,1,61,Bus,Easiest,Card,Business
7350,183,1,1,0,2,1,0,2,120,Airline,Easiest,Cash,First Class
8684,380,1,0,15,2,1,1,2,107,Airline,Easiest,UPI,First Class
3466,411,0,0,19,2,1,0,1,212,Airline,Easiest,Cash,Business
6737,310,0,1,7,1,1,0,2,245,Train,Easiest,Cash,First Class
9329,279,0,1,22,0,1,2,1,142,Bus,Easiest,Card,Business
7248,486,1,0,13,1,1,0,1,142,Train,Easiest,Cash,Business
6106,296,1,0,5,0,0,0,1,139,Bus,Fastest,Cash,Business
1574,192,0,0,8,0,1,1,0,299,Bus,Easiest,UPI,Economy
4903,175,1,1,5,0,1,1,0,273,Bus,Easiest,UPI,Economy
1611,665,0,0,9,2,1,1,0,235,Airline,Easiest,UPI,Economy
3970,47,0,0,2,0,1,0,2,112,Bus,Easiest,Cash,First Class
6144,213,0,0,7,0,1,0,1,188,Bus,Easiest,Cash,Business
8509,51,0,1,4,0,0,1,0,171,Bus,Fastest,UPI,Economy
6116,617,1,1,7,1,0,2,0,296,Train,Fastest,Card,Economy
4166,195,0,0,12,0,0,1,1,145,Bus,Fastest,UPI,Business
6571,593,1,1,20,2,1,2,2,243,Airline,Easiest,Card,First Class
6738,287,1,0,16,1,0,0,0,250,Train,Fastest,Cash,Economy
4989,148,1,1,12,1,1,0,1,297,Train,Easiest,Cash,Business
8082,233,0,0,13,2,0,1,2,102,Airline,Fastest,UPI,First Class
5047,435,0,0,0,0,1,1,1,46,Bus,Easiest,UPI,Business
6641,507,1,1,6,1,0,1,0,259,Train,Fastest,UPI,Economy
1759,332,1,0,11,1,1,2,1,246,Train,Easiest,Card,Business
1379,642,1,1,16,2,1,0,1,276,Airline,Easiest,Cash,Business
5184,548,0,0,3,0,1,0,0,85,Bus,Easiest,Cash,Economy
8447,253,1,0,14,1,1,2,1,140,Train,Easiest,Card,Business
6128,82,0,1,15,1,0,2,2,230,Train,Fastest,Card,First Class
9379,548,0,0,12,1,1,2,2,46,Train,Easiest,Card,First Class
3316,125,1,1,12,0,0,0,1,276,Bus,Fastest,Cash,Business
298,166,0,1,18,0,1,0,1,327,Bus,Easiest,Cash,Business
3550,30,0,0,1,1,1,0,0,164,Train,Easiest,Cash,Economy
7772,199,1,0,2,2,1,1,2,82,Airline,Easiest,UPI,First Class
7782,294,1,1,16,0,1,2,0,214,Bus,Easiest,Card,Economy
3806,52,1,1,8,1,1,1,2,350,Train,Easiest,UPI,First Class
5020,293,0,0,17,0,0,0,1,200,Bus,Fastest,Cash,Business
2610,130,1,1,23,1,1,2,1,308,Train,Easiest,Card,Business
7983,97,1,0,13,1,1,0,1,177,Train,Easiest,Cash,Business
7852,61,1,1,3,1,0,1,1,222,Train,Fastest,UPI,Business
3606,445,1,0,9,0,0,1,0,264,Bus,Fastest,UPI,Economy
5459,637,1,0,3,0,0,2,0,131,Bus,Fastest,Card,Economy
1612,693,0,0,0,1,0,0,0,158,Train,Fastest,Cash,Economy
4874,405,1,0,1,0,1,1,0,169,Bus,Easiest,UPI,Economy
747,659,0,0,5,1,1,0,1,180,Train,Easiest,Cash,Business
4874,660,0,1,4,0,1,2,1,140,Bus,Easiest,Card,Business
8535,128,1,0,22,1,0,1,1,197,Train,Fastest,UPI,Business
2767,514,1,1,16,1,1,2,2,266,Train,Easiest,Card,First Class
3952,346,1,0,7,1,0,2,0,275,Train,Fastest,Card,Economy
702,111,0,0,4,0,1,0,0,178,Bus,Easiest,Cash,Economy
5551,357,0,1,13,1,0,2,2,186,Train,Fastest,Card,First Class
9145,631,1,0,15,2,0,1,0,114,Airline,Fastest,UPI,Economy
901,62,1,1,5,1,1,2,1,353,Train,Easiest,Card,Business
5401,490,0,1,23,2,1,2,1,214,Airline,Easiest,Card,Business
3114,37,0,1,13,0,1,1,0,276,Bus,Easiest,UPI,Economy
788,173,0,1,8,0,0,1,0,369,Bus,Fastest,UPI,Economy
5719,659,1,1,0,0,1,2,0,152,Bus,Easiest,Card,Economy
3558,181,1,1,16,1,0,1,2,295,Train,Fastest,UPI,First Class
9064,327,1,0,9,1,0,1,2,164,Train,Fastest,UPI,First Class
1128,515,1,1,19,2,0,1,2,344,Airline,Fastest,UPI,First Class
734,264,1,1,8,0,0,0,0,402,Bus,Fastest,Cash,Economy
7460,274,1,0,13,0,0,1,2,144,Bus,Fastest,UPI,First Class
6928,46,1,0,15,2,0,2,2,143,Airline,Fastest,Card,First Class
9149,324,0,0,12,2,1,0,2,53,Airline,Easiest,Cash,First Class
7136,111,1,0,15,0,0,0,2,142,Bus,Fastest,Cash,First Class
4330,203,1,1,13,0,1,0,2,243,Bus,Easiest,Cash,First Class
4831,346,0,0,4,0,0,0,0,116,Bus,Fastest,Cash,Economy
4524,213,0,1,10,0,1,2,0,219,Bus,Easiest,Card,Economy
1464,394,0,1,5,1,0,2,1,274,Train,Fastest,Card,Business
398,665,0,0,5,0,1,0,2,151,Bus,Easiest,Cash,First Class
7942,676,1,0,10,1,1,0,2,75,Train,Easiest,Cash,First Class
6693,247,0,0,19,2,1,2,2,151,Airline,Easiest,Card,First Class
3815,536,1,1,10,2,1,0,0,216,Airline,Easiest,Cash,Economy
696,493,0,0,18,1,0,2,1,257,Train,Fastest,Card,Business
221,352,1,0,4,0,0,2,0,204,Bus,Fastest,Card,Economy
7856,536,1,0,19,0,1,0,1,153,Bus,Easiest,Cash,Business
737,139,0,1,21,0,1,1,0,303,Bus,Easiest,UPI,Economy
4698,378,1,0,16,1,0,1,1,200,Train,Fastest,UPI,Business
528,321,1,0,22,0,0,2,2,206,Bus,Fastest,Card,First Class
1740,401,0,0,8,1,1,0,0,244,Train,Easiest,Cash,Economy
1391,267,0,1,9,2,0,2,2,295,Airline,Fastest,Card,First Class
9046,334,1,0,12,0,1,1,0,136,Bus,Easiest,UPI,Economy
952,170,0,0,18,0,0,1,0,292,Bus,Fastest,UPI,Economy
7787,399,1,0,8,0,0,0,1,194,Bus,Fastest,Cash,Business
9422,136,0,1,6,2,0,0,2,167,Airline,Fastest,Cash,First Class
8450,274,1,0,21,2,1,2,2,116,Airline,Easiest,Card,First Class
9071,273,0,1,6,2,1,0,2,118,Airline,Easiest,Cash,First Class
4895,382,0,1,18,1,1,1,0,284,Train,Easiest,UPI,Economy
6984,291,1,0,3,1,0,2,1,98,Train,Fastest,Card,Business
2200,620,0,0,21,0,0,2,0,179,Bus,Fastest,Card,Economy
862,103,1,0,6,1,0,2,0,316,Train,Fastest,Card,Economy
3543,143,0,1,3,1,0,1,0,261,Train,Fastest,UPI,Economy
2119,407,1,1,12,2,1,1,2,286,Airline,Easiest,UPI,First Class
3402,680,0,0,12,1,0,2,2,133,Train,Fastest,Card,First Class
4587,477,0,1,0,1,1,0,0,204,Train,Easiest,Cash,Economy
1076,499,1,0,13,0,1,0,1,201,Bus,Easiest,Cash,Business
325,514,0,1,11,1,0,1,0,325,Train,Fastest,UPI,Economy
4615,518,1,1,5,1,0,1,0,299,Train,Fastest,UPI,Economy
8061,423,0,0,3,1,1,2,1,51,Train,Easiest,Card,Business
1719,308,1,1,0,0,0,0,1,240,Bus,Fastest,Cash,Business
9208,658,0,1,16,0,0,0,1,127,Bus,Fastest,Cash,Business
9174,459,1,0,15,0,0,0,2,74,Bus,Fastest,Cash,First Class
4215,308,0,1,21,2,1,0,1,240,Airline,Easiest,Cash,Business
7830,669,0,0,10,0,1,1,1,66,Bus,Easiest,UPI,Business
8179,263,1,0,22,0,0,2,0,143,Bus,Fastest,Card,Economy
3889,450,0,0,14,1,0,0,2,162,Train,Fastest,Cash,First Class
2323,256,0,0,11,0,0,1,0,210,Bus,Fastest,UPI,Economy
6803,153,1,1,6,0,1,0,2,232,Bus,Easiest,Cash,First Class
8896,674,0,0,15,2,1,2,0,97,Airline,Easiest,Card,Economy
204,531,0,1,10,0,0,2,2,243,Bus,Fastest,Card,First Class
101,467,1,1,14,2,0,0,2,308,Airline,Fastest,Cash,First Class
1697,672,0,1,6,0,0,0,2,211,Bus,Fastest,Cash,First Class
3525,232,0,1,14,0,1,0,2,210,Bus,Easiest,Cash,First Class
2303,62,0,0,11,2,1,2,1,200,Airline,Easiest,Card,Business
2706,515,1,0,5,1,0,2,0,245,Train,Fastest,Card,Economy
6987,141,0,0,6,0,0,1,0,131,Bus,Fastest,UPI,Economy
2822,302,1,1,5,2,0,1,1,300,Airline,Fastest,UPI,Business
2920,655,1,1,10,1,0,2,0,299,Train,Fastest,Card,Economy
8872,506,0,0,22,0,0,0,2,59,Bus,Fastest,Cash,First Class
8841,145,1,1,20,2,0,0,2,272,Airline,Fastest,Cash,First Class
2171,276,0,0,7,2,0,1,2,262,Airline,Fastest,UPI,First Class
8907,125,1,1,10,2,0,0,0,204,Airline,Fastest,Cash,Economy
3463,173,0,0,16,0,1,0,1,176,Bus,Easiest,Cash,Business
9057,112,1,1,5,2,1,1,0,240,Airline,Easiest,UPI,Economy
547,54,0,0,10,0,0,0,2,203,Bus,Fastest,Cash,First Class
3219,522,0,1,17,2,1,0,2,254,Airline,Easiest,Cash,First Class
2553,391,1,1,21,0,1,1,1,249,Bus,Easiest,UPI,Business
2709,117,0,1,9,1,0,0,0,361,Train,Fastest,Cash,Economy
795,351,1,1,1,2,1,1,0,269,Airline,Easiest,UPI,Economy
823,643,0,0,21,1,0,1,1,187,Train,Fastest,UPI,Business
8552,311,0,1,12,2,0,0,1,152,Airline,Fastest,Cash,Business
2545,305,0,1,11,2,0,1,1,266,Airline,Fastest,UPI,Business
6249,72,0,1,1,1,0,0,1,149,Train,Fastest,Cash,Business
9246,501,1,0,19,2,0,0,0,222,Airline,Fastest,Cash,Economy
2105,431,1,0,17,2,0,1,2,277,Airline,Fastest,UPI,First Class
4337,689,0,1,15,0,0,1,2,174,Bus,Fastest,UPI,First Class
1151,439,1,0,4,2,0,0,2,131,Airline,Fastest,Cash,First Class
6654,663,1,0,16,2,1,1,1,133,Airline,Easiest,UPI,Business
6977,163,1,1,6,0,1,1,0,269,Bus,Easiest,UPI,Economy
7668,71,1,1,20,1,0,1,1,324,Train,Fastest,UPI,Business
793,221,1,0,23,2,1,1,2,194,Airline,Easiest,UPI,First Class
3163,330,0,0,21,0,1,1,1,148,Bus,Easiest,UPI,Business
4861,555,0,0,23,0,1,0,2,97,Bus,Easiest,Cash,First Class
8307,561,0,1,10,2,0,1,2,135,Airline,Fastest,UPI,First Class
5669,68,1,0,9,0,0,0,0,261,Bus,Fastest,Cash,Economy
5917,228,1,1,22,0,1,2,0,275,Bus,Easiest,Card,Economy
1575,126,1,1,23,0,0,2,0,310,Bus,Fastest,Card,Economy
4050,637,0,0,15,0,0,1,2,105,Bus,Fastest,UPI,First Class
6762,65,0,0,19,2,1,1,1,215,Airline,Easiest,UPI,Business
1661,502,1,0,0,0,0,0,0,165,Bus,Fastest,Cash,Economy
6899,144,0,0,7,2,1,1,1,176,Airline,Easiest,UPI,Business
8248,300,1,0,23,1,0,2,2,142,Train,Fastest,Card,First Class
5765,167,0,0,9,2,0,0,2,195,Airline,Fastest,Cash,First Class
4799,141,1,0,7,1,1,1,0,270,Train,Easiest,UPI,Economy
6772,229,0,0,6,2,0,0,0,130,Airline,Fastest,Cash,Economy
7493,311,1,1,13,0,0,1,0,233,Bus,Fastest,UPI,Economy
4916,163,1,0,11,2,0,1,0,195,Airline,Fastest,UPI,Economy
8167,434,1,1,23,0,0,0,2,193,Bus,Fastest,Cash,First Class
394,73,0,0,16,0,1,1,1,245,Bus,Easiest,UPI,Business
1548,57,1,0,21,1,0,1,2,268,Train,Fastest,UPI,First Class
3681,290,1,1,1,1,0,1,2,270,Train,Fastest,UPI,First Class
1882,527,1,1,17,2,0,2,0,403,Airline,Fastest,Card,Economy
4857,71,0,0,9,2,0,2,1,219,Airline,Fastest,Card,Business
3279,380,1,0,15,2,0,1,0,238,Airline,Fastest,UPI,Economy
2133,84,0,1,14,2,0,2,0,325,Airline,Fastest,Card,Economy
8413,407,0,1,9,2,0,0,2,245,Airline,Fastest,Cash,First Class
2813,442,1,1,21,1,1,0,2,257,Train,Easiest,Cash,First Class
4942,178,1,1,20,2,0,0,1,312,Airline,Fastest,Cash,Business
8299,347,0,0,6,0,0,0,1,78,Bus,Fastest,Cash,Business
2414,470,1,0,13,2,0,2,1,220,Airline,Fastest,Card,Business
7590,457,0,1,5,2,0,1,2,172,Airline,Fastest,UPI,First Class
3837,562,0,1,21,2,1,2,0,244,Airline,Easiest,Card,Economy
9293,47,1,0,11,1,0,0,2,127,Train,Fastest,Cash,First Class
9377,654,1,1,0,2,0,1,2,100,Airline,Fastest,UPI,First Class
2502,474,1,0,17,1,1,1,1,259,Train,Easiest,UPI,Business
1292,251,0,1,13,0,0,0,2,237,Bus,Fastest,Cash,First Class
2069,287,0,1,12,2,0,0,2,249,Airline,Fastest,Cash,First Class
5191,551,1,0,0,0,1,0,0,153,Bus,Easiest,Cash,Economy
7214,644,1,1,2,0,0,1,2,127,Bus,Fastest,UPI,First Class
3410,106,0,0,19,1,0,0,0,281,Train,Fastest,Cash,Economy
4675,112,1,0,23,1,0,1,1,230,Train,Fastest,UPI,Business
3003,674,0,1,20,1,0,0,2,249,Train,Fastest,Cash,First Class
4525,47,1,1,14,2,1,1,0,326,Airline,Easiest,UPI,Economy
1053,489,0,1,13,2,0,2,0,266,Airline,Fastest,Card,Economy
1608,533,1,1,1,0,0,1,0,276,Bus,Fastest,UPI,Economy
6609,566,1,0,6,0,0,1,0,172,Bus,Fastest,UPI,Economy
5247,396,0,0,11,1,0,1,2,141,Train,Fastest,UPI,First Class
1396,505,0,0,5,2,0,0,2,163,Airline,Fastest,Cash,First Class
3685,462,0,1,4,1,1,2,2,175,Train,Easiest,Card,First Class
5751,415,0,0,6,1,0,2,2,119,Train,Fastest,Card,First Class
905,202,1,0,4,1,1,2,0,249,Train,Easiest,Card,Economy
1648,471,1,1,1,0,1,0,2,202,Bus,Easiest,Cash,First Class
7807,577,0,0,14,2,1,2,2,65,Airline,Easiest,Card,First Class
2890,221,0,0,5,2,0,1,2,157,Airline,Fastest,UPI,First Class
3268,297,1,0,18,2,1,2,1,264,Airline,Easiest,Card,Business
7275,269,1,0,17,0,0,2,0,185,Bus,Fastest,Card,Economy
6791,59,1,0,18,1,0,1,2,233,Train,Fastest,UPI,First Class
9022,681,1,1,21,0,1,1,2,173,Bus,Easiest,UPI,First Class
8234,271,1,0,0,1,0,1,2,108,Train,Fastest,UPI,First Class
2453,116,0,0,7,2,1,1,2,262,Airline,Easiest,UPI,First Class
6097,45,1,1,3,2,1,1,2,239,Airline,Easiest,UPI,First Class
2563,104,0,0,18,0,1,2,1,280,Bus,Easiest,Card,Business
746,600,1,0,13,2,1,2,0,230,Airline,Easiest,Card,Economy
2694,159,0,1,1,2,0,2,2,166,Airline,Fastest,Card,First Class
4208,549,1,0,9,2,1,2,2,216,Airline,Easiest,Card,First Class
8491,596,0,0,9,1,1,2,2,70,Train,Easiest,Card,First Class
686,700,1,0,11,0,0,2,1,203,Bus,Fastest,Card,Business
7433,429,1,0,17,2,0,0,2,164,Airline,Fastest,Cash,First Class
1377,658,0,1,15,2,1,1,2,218,Airline,Easiest,UPI,First Class
2556,668,1,1,22,0,0,1,2,220,Bus,Fastest,UPI,First Class
725,688,1,0,12,2,0,2,2,183,Airline,Fastest,Card,First Class
3990,407,0,1,0,2,1,1,1,164,Airline,Easiest,UPI,Business
7581,612,0,0,21,0,0,1,2,47,Bus,Fastest,UPI,First Class
2982,380,1,1,8,0,1,1,2,299,Bus,Easiest,UPI,First Class
4919,220,0,0,21,2,1,1,0,182,Airline,Easiest,UPI,Economy
3287,589,0,1,12,0,1,0,2,172,Bus,Easiest,Cash,First Class
8833,375,1,0,10,1,0,2,0,152,Train,Fastest,Card,Economy
6713,633,0,0,10,2,1,0,0,131,Airline,Easiest,Cash,Economy
1840,603,1,1,11,0,1,2,1,228,Bus,Easiest,Card,Business
6428,602,1,0,19,1,1,2,1,217,Train,Easiest,Card,Business
3281,343,0,0,3,1,1,0,0,132,Train,Easiest,Cash,Economy
3362,564,1,0,8,0,0,1,0,259,Bus,Fastest,UPI,Economy
4911,494,0,1,10,0,0,0,2,176,Bus,Fastest,Cash,First Class
2942,404,0,1,15,2,0,0,1,213,Airline,Fastest,Cash,Business
363,665,1,0,22,2,0,1,0,252,Airline,Fastest,UPI,Economy
676,392,0,1,12,2,0,2,2,227,Airline,Fastest,Card,First Class
2256,519,0,1,11,0,0,2,2,209,Bus,Fastest,Card,First Class
9239,386,1,0,4,1,1,1,0,141,Train,Easiest,UPI,Economy
8397,455,1,1,8,1,0,0,1,248,Train,Fastest,Cash,Business
5635,552,1,1,17,2,1,2,2,249,Airline,Easiest,Card,First Class
5299,658,1,0,16,0,1,2,0,171,Bus,Easiest,Card,Economy
1459,468,1,0,4,0,0,0,0,190,Bus,Fastest,Cash,Economy
3861,630,0,0,7,0,0,1,1,169,Bus,Fastest,UPI,Business
1234,243,0,1,10,1,0,2,0,302,Train,Fastest,Card,Economy
3084,132,1,1,9,2,1,1,2,317,Airline,Easiest,UPI,First Class
8138,177,1,0,13,1,1,2,1,154,Train,Easiest,Card,Business
204,162,1,0,11,1,0,0,2,249,Train,Fastest,Cash,First Class
